timestamp,O_w_BLO_Axis_Ctrl,I_w_BLO_Weg,O_w_BLO_energy,O_w_BLO_current,O_w_BLO_power,O_w_BLO_voltage,O_w_BHL_Axis_Ctrl,I_w_BHL_Weg,O_w_BHL_energy,O_w_BHL_current,O_w_BHL_power,O_w_BHL_voltage,O_w_BHR_Axis_Ctrl,I_w_BHR_Weg,O_w_BHR_energy,O_w_BHR_current,O_w_BHR_power,O_w_BHR_voltage,O_w_BRU_Axis_Ctrl,I_w_BRU_Weg,O_w_BRU_energy,O_w_BRU_current,O_w_BRU_power,O_w_BRU_voltage,O_w_HAR_Ctrl,I_w_HR_Weg,O_w_HR_energy,O_w_HR_current,O_w_HR_power,O_w_HR_voltage,O_w_HAL_Ctrl,I_w_HL_Weg,O_w_HL_energy,O_w_HL_current,O_w_HL_power,O_w_HL_voltage,O_i_energie_gesamt
63601502910.454,3,133,877988,407,22568,56,0,835,1449444,395,21725,55,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16577533,1536,7116,24,2048,-833,16568073,1991,28953,31,39512
63601502910.498,3,133,877988,407,22568,56,0,835,1449444,395,21725,55,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16577533,1536,7116,24,2048,-833,16568073,1991,28953,31,39512
63601502910.553,3,133,877988,407,22568,56,0,835,1449444,395,21725,55,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16577533,1536,7116,24,2048,-833,16568073,1991,28953,31,39512
63601502910.652,3,133,877988,407,22568,56,0,835,1449444,395,21725,55,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16577533,1536,7116,24,2048,-833,16568073,1991,28953,31,39512
63601502910.71,3,209,883595,492,28329,57,0,876,1450930,51,110,2,0,477,1420914,1,0,0,0,574,985004,0,0,0,2048,-833,16585989,1536,4336,26,2048,-833,16580815,1886,22303,29,39512
63601502910.768,3,209,883595,492,28329,57,0,876,1450930,51,110,2,0,477,1420914,1,0,0,0,574,985004,0,0,0,2048,-833,16585989,1536,4336,26,2048,-833,16580815,1886,22303,29,39512
63601502910.824,3,209,883595,492,28329,57,0,876,1450930,51,110,2,0,477,1420914,1,0,0,0,574,985004,0,0,0,2048,-833,16585989,1536,4336,26,2048,-833,16580815,1886,22303,29,39512
63601502910.871,3,209,883595,492,28329,57,0,876,1450930,51,110,2,0,477,1420914,1,0,0,0,574,985004,0,0,0,2048,-833,16585989,1536,4336,26,2048,-833,16580815,1886,22303,29,39512
63601502910.924,3,289,889687,403,23142,57,0,877,1450941,35,35,1,0,477,1420914,1,0,0,0,574,985004,0,0,0,2048,-833,16594595,1557,7376,24,2048,-833,16591999,1736,14104,26,39512
63601502911.024,3,289,889687,403,23142,57,0,877,1450941,35,35,1,0,477,1420914,1,0,0,0,574,985004,0,0,0,2048,-833,16594595,1557,7376,24,2048,-833,16591999,1736,14104,26,39512
63601502911.08,3,289,889687,403,23142,57,0,877,1450941,35,35,1,0,477,1420914,1,0,0,0,574,985004,0,0,0,2048,-833,16594595,1557,7376,24,2048,-833,16591999,1736,14104,26,39512
63601502911.124,3,366,894667,409,23184,57,0,877,1450948,24,24,1,0,477,1420914,1,0,0,0,574,985004,0,0,0,2048,-833,16603255,1577,7974,24,2048,-833,16601625,1583,8390,26,39512
63601502911.181,3,366,894667,409,23184,57,0,877,1450948,24,24,1,0,477,1420914,1,0,0,0,574,985004,0,0,0,2048,-833,16603255,1577,7974,24,2048,-833,16601625,1583,8390,26,39512
63601502911.289,3,366,894667,409,23184,57,0,877,1450948,24,24,1,0,477,1420914,1,0,0,0,574,985004,0,0,0,2048,-833,16603255,1577,7974,24,2048,-833,16601625,1583,8390,26,39512
63601502911.334,3,445,899931,430,23540,55,0,877,1450952,11,13,1,0,477,1420914,1,0,0,0,574,985004,0,0,0,2048,-833,16612093,1577,7974,24,2048,-833,16610316,1500,6102,26,39512
63601502911.391,3,445,899931,430,23540,55,0,877,1450952,11,13,1,0,477,1420914,1,0,0,0,574,985004,0,0,0,2048,-833,16612093,1577,7974,24,2048,-833,16610316,1500,6102,26,39512
63601502911.446,3,445,899931,430,23540,55,0,877,1450952,11,13,1,0,477,1420914,1,0,0,0,574,985004,0,0,0,2048,-833,16612093,1577,7974,24,2048,-833,16610316,1500,6102,26,39512
63601502911.503,3,523,905093,427,24225,57,0,877,1450952,8,4,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16620949,1588,8234,26,2048,-833,16618707,1506,3616,24,39512
63601502911.591,3,523,905093,427,24225,57,0,877,1450952,8,4,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16620949,1588,8234,26,2048,-833,16618707,1506,3616,24,39512
63601502911.651,3,523,905093,427,24225,57,0,877,1450952,8,4,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16620949,1588,8234,26,2048,-833,16618707,1506,3616,24,39512
63601502911.708,3,523,905093,427,24225,57,0,877,1450952,8,4,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16620949,1588,8234,26,2048,-833,16618707,1506,3616,24,39512
63601502911.756,1,585,908579,315,12046,38,0,877,1450953,2,0,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16630125,1592,5680,26,2048,-833,16627414,1536,7168,26,39512
63601502911.817,1,585,908579,315,12046,38,0,877,1450953,2,0,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16630125,1592,5680,26,2048,-833,16627414,1536,7168,26,39512
63601502911.872,1,585,908579,315,12046,38,0,877,1450953,2,0,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16630125,1592,5680,26,2048,-833,16627414,1536,7168,26,39512
63601502911.931,1,585,908579,315,12046,38,0,877,1450953,2,0,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16630125,1592,5680,26,2048,-833,16627414,1536,7168,26,39512
63601502912.032,1,616,909744,60,46,2,0,877,1450953,0,0,0,0,477,1420914,2,1,0,0,574,985004,0,0,0,2048,-833,16639418,1598,5872,26,2048,-833,16636561,1557,7714,26,39512
63601502912.08,1,616,909744,60,46,2,0,877,1450953,0,0,0,0,477,1420914,2,1,0,0,574,985004,0,0,0,2048,-833,16639418,1598,5872,26,2048,-833,16636561,1557,7714,26,39512
63601502912.139,1,616,909744,60,46,2,0,877,1450953,0,0,0,0,477,1420914,2,1,0,0,574,985004,0,0,0,2048,-833,16639418,1598,5872,26,2048,-833,16636561,1557,7714,26,39512
63601502912.183,1,616,909744,60,46,2,0,877,1450953,0,0,0,0,477,1420914,2,1,0,0,574,985004,0,0,0,2048,-833,16639418,1598,5872,26,2048,-833,16636561,1557,7714,26,39512
63601502912.242,1,565,913582,478,27474,58,0,877,1450953,0,0,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16648505,1610,9118,26,2048,-833,16645680,1600,8832,26,39512
63601502912.344,1,565,913582,478,27474,58,0,877,1450953,0,0,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16648505,1610,9118,26,2048,-833,16645680,1600,8832,26,39512
63601502912.399,1,565,913582,478,27474,58,0,877,1450953,0,0,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16648505,1610,9118,26,2048,-833,16645680,1600,8832,26,39512
63601502912.443,1,486,918642,410,22410,54,0,877,1450953,0,0,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16657622,1611,9118,26,2048,-833,16654893,1633,9378,26,39512
63601502912.505,1,486,918642,410,22410,54,0,877,1450953,0,0,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16657622,1611,9118,26,2048,-833,16654893,1633,9378,26,39512
63601502912.557,1,486,918642,410,22410,54,0,877,1450953,0,0,0,0,477,1420914,2,0,0,0,574,985004,0,0,0,2048,-833,16657622,1611,9118,26,2048,-833,16654893,1633,9378,26,39512
63601502912.616,1,409,923801,404,23484,57,0,877,1450953,0,0,0,0,477,1420914,2,0,1,0,574,985004,0,0,0,2048,-833,16666778,1634,9430,24,2048,-833,16664384,1646,10028,27,39512
63601502912.717,1,409,923801,404,23484,57,0,877,1450953,0,0,0,0,477,1420914,2,0,1,0,574,985004,0,0,0,2048,-833,16666778,1634,9430,24,2048,-833,16664384,1646,10028,27,39512
63601502912.761,1,409,923801,404,23484,57,0,877,1450953,0,0,0,0,477,1420914,2,0,1,0,574,985004,0,0,0,2048,-833,16666778,1634,9430,24,2048,-833,16664384,1646,10028,27,39512
63601502912.817,1,409,923801,404,23484,57,0,877,1450953,0,0,0,0,477,1420914,2,0,1,0,574,985004,0,0,0,2048,-833,16666778,1634,9430,24,2048,-833,16664384,1646,10028,27,39512
63601502912.853,1,331,928961,457,25424,56,0,877,1450953,0,0,0,0,477,1420914,2,0,1,0,574,985004,0,0,0,2048,-833,16675954,1620,9430,26,2048,-833,16674082,1675,10444,27,39512
63601502912.978,1,331,928961,457,25424,56,0,877,1450953,0,0,0,0,477,1420914,2,0,1,0,574,985004,0,0,0,2048,-833,16675954,1620,9430,26,2048,-833,16674082,1675,10444,27,39512
63601502913.022,1,331,928961,457,25424,56,0,877,1450953,0,0,0,0,477,1420914,2,0,1,0,574,985004,0,0,0,2048,-833,16675954,1620,9430,26,2048,-833,16674082,1675,10444,27,39512
63601502913.078,1,331,928961,457,25424,56,0,877,1450953,0,0,0,0,477,1420914,2,0,1,0,574,985004,0,0,0,2048,-833,16675954,1620,9430,26,2048,-833,16674082,1675,10444,27,39512
63601502913.134,1,252,934608,439,24738,56,1,0,1450953,1,0,0,0,477,1420914,7,0,0,0,574,985004,0,0,0,2048,-833,16685358,1634,9638,26,2048,-833,16683976,1679,12565,27,39512
63601502913.178,1,252,934608,439,24738,56,1,0,1450953,1,0,0,0,477,1420914,7,0,0,0,574,985004,0,0,0,2048,-833,16685358,1634,9638,26,2048,-833,16683976,1679,12565,27,39512
63601502913.233,1,252,934608,439,24738,56,1,0,1450953,1,0,0,0,477,1420914,7,0,0,0,574,985004,0,0,0,2048,-833,16685358,1634,9638,26,2048,-833,16683976,1679,12565,27,39512
63601502913.336,1,252,934608,439,24738,56,1,0,1450953,1,0,0,0,477,1420914,7,0,0,0,574,985004,0,0,0,2048,-833,16685358,1634,9638,26,2048,-833,16683976,1679,12565,27,39512
63601502913.385,1,174,939867,428,24339,57,1,-49,1454255,368,19910,54,0,477,1420914,4,0,0,0,574,985004,0,0,0,2048,-833,16694691,1644,9716,26,2048,-833,16693869,1703,16735,27,39512
63601502913.44,1,174,939867,428,24339,57,1,-49,1454255,368,19910,54,0,477,1420914,4,0,0,0,574,985004,0,0,0,2048,-833,16694691,1644,9716,26,2048,-833,16693869,1703,16735,27,39512
63601502913.484,1,174,939867,428,24339,57,1,-49,1454255,368,19910,54,0,477,1420914,4,0,0,0,574,985004,0,0,0,2048,-833,16694691,1644,9716,26,2048,-833,16693869,1703,16735,27,39512
63601502913.54,1,95,944363,363,19494,52,1,-127,1458507,361,19936,56,0,477,1420914,4,0,0,0,574,985004,0,0,0,2048,-833,16704052,1644,9716,26,2048,-833,16704102,1720,12368,26,39512
63601502913.639,1,95,944363,363,19494,52,1,-127,1458507,361,19936,56,0,477,1420914,4,0,0,0,574,985004,0,0,0,2048,-833,16704052,1644,9716,26,2048,-833,16704102,1720,12368,26,39512
63601502913.668,1,95,944363,363,19494,52,1,-127,1458507,361,19936,56,0,477,1420914,4,0,0,0,574,985004,0,0,0,2048,-833,16704052,1644,9716,26,2048,-833,16704102,1720,12368,26,39512
63601502913.739,0,18,948278,174,4900,28,1,-212,1463141,409,22495,55,0,477,1420915,7,0,1,0,574,985004,0,0,0,2048,-833,16714240,1651,6856,24,2048,-833,16715577,1769,18446,27,39512
63601502913.828,0,18,948278,174,4900,28,1,-212,1463141,409,22495,55,0,477,1420915,7,0,1,0,574,985004,0,0,0,2048,-833,16714240,1651,6856,24,2048,-833,16715577,1769,18446,27,39512
63601502913.883,0,18,948278,174,4900,28,1,-212,1463141,409,22495,55,0,477,1420915,7,0,1,0,574,985004,0,0,0,2048,-833,16714240,1651,6856,24,2048,-833,16715577,1769,18446,27,39512
63601502913.927,0,18,948278,174,4900,28,1,-212,1463141,409,22495,55,0,477,1420915,7,0,1,0,574,985004,0,0,0,2048,-833,16714240,1651,6856,24,2048,-833,16715577,1769,18446,27,39512
63601502913.987,0,9,948458,62,55,1,0,-289,1467970,348,18252,52,0,477,1420915,4,4,1,0,574,985004,0,0,0,6144,-832,16722819,619,0,0,6144,-832,16725663,663,0,0,39512
63601502914.05,0,9,948458,62,55,1,0,-289,1467970,348,18252,52,0,477,1420915,4,4,1,0,574,985004,0,0,0,6144,-832,16722819,619,0,0,6144,-832,16725663,663,0,0,39512
63601502914.102,0,9,948458,62,55,1,0,-289,1467970,348,18252,52,0,477,1420915,4,4,1,0,574,985004,0,0,0,6144,-832,16722819,619,0,0,6144,-832,16725663,663,0,0,39512
63601502914.161,0,9,948458,62,55,1,0,-289,1467970,348,18252,52,0,477,1420915,4,4,1,0,574,985004,0,0,0,6144,-832,16722819,619,0,0,6144,-832,16725663,663,0,0,39512
63601502914.256,0,9,948469,39,44,1,0,-321,1469009,113,116,1,0,477,1420916,4,0,1,0,574,985004,0,0,0,6144,-645,16740177,639,12942,333,6144,-640,16741643,315,8296,328,39512
63601502914.319,0,9,948469,39,44,1,0,-321,1469009,113,116,1,0,477,1420916,4,0,1,0,574,985004,0,0,0,6144,-645,16740177,639,12942,333,6144,-640,16741643,315,8296,328,39512
63601502914.367,0,9,948469,39,44,1,0,-321,1469009,113,116,1,0,477,1420916,4,0,1,0,574,985004,0,0,0,6144,-645,16740177,639,12942,333,6144,-640,16741643,315,8296,328,39512
63601502914.419,0,9,948471,23,0,0,0,-321,1469026,97,0,0,0,477,1420917,7,0,0,0,574,985004,0,0,0,6144,-235,16826508,1651,13119,358,6144,-230,16840476,2063,20840,376,39512
63601502914.473,0,9,948471,23,0,0,0,-321,1469026,97,0,0,0,477,1420917,7,0,0,0,574,985004,0,0,0,6144,-235,16826508,1651,13119,358,6144,-230,16840476,2063,20840,376,39512
63601502914.579,0,9,948471,23,0,0,0,-321,1469026,97,0,0,0,477,1420917,7,0,0,0,574,985004,0,0,0,6144,-235,16826508,1651,13119,358,6144,-230,16840476,2063,20840,376,39512
63601502914.624,0,9,948471,23,0,0,0,-321,1469026,97,0,0,0,477,1420917,7,0,0,0,574,985004,0,0,0,6144,-235,16826508,1651,13119,358,6144,-230,16840476,2063,20840,376,39512
63601502914.682,0,9,948471,23,0,0,0,-321,1469026,97,0,0,0,477,1420917,7,0,0,0,574,985004,0,0,0,6144,-235,16826508,1651,13119,358,6144,-230,16840476,2063,20840,376,39512
63601502914.737,0,9,948471,14,0,0,0,-321,1469026,77,0,0,0,477,1420917,4,0,1,0,574,985004,0,0,0,6144,-12,16911958,2239,27837,60,6144,-11,16939652,2553,21028,54,39512
63601502914.837,0,9,948471,14,0,0,0,-321,1469026,77,0,0,0,477,1420917,4,0,1,0,574,985004,0,0,0,6144,-12,16911958,2239,27837,60,6144,-11,16939652,2553,21028,54,39512
63601502914.887,0,9,948471,14,0,0,0,-321,1469026,77,0,0,0,477,1420917,4,0,1,0,574,985004,0,0,0,6144,-12,16911958,2239,27837,60,6144,-11,16939652,2553,21028,54,39512
63601502914.939,0,9,948471,4,0,0,1,-7,1470048,645,32350,52,0,477,1420918,4,4,1,0,574,985004,0,0,0,2048,0,16922194,1404,1288,26,2048,0,16951514,1662,7168,24,39512
63601502914.995,0,9,948471,4,0,0,1,-7,1470048,645,32350,52,0,477,1420918,4,4,1,0,574,985004,0,0,0,2048,0,16922194,1404,1288,26,2048,0,16951514,1662,7168,24,39512
63601502915.04,0,9,948471,4,0,0,1,-7,1470048,645,32350,52,0,477,1420918,4,4,1,0,574,985004,0,0,0,2048,0,16922194,1404,1288,26,2048,0,16951514,1662,7168,24,39512
63601502915.097,0,9,948471,1,0,0,1,-85,1475919,432,24624,57,0,477,1420918,7,4,0,0,574,985004,0,0,0,2048,0,16930238,1414,3996,26,2048,0,16960851,1689,11094,26,39512
63601502915.153,0,9,948471,1,0,0,1,-85,1475919,432,24624,57,0,477,1420918,7,4,0,0,574,985004,0,0,0,2048,0,16930238,1414,3996,26,2048,0,16960851,1689,11094,26,39512
63601502915.254,0,9,948471,1,0,0,1,-85,1475919,432,24624,57,0,477,1420918,7,4,0,0,574,985004,0,0,0,2048,0,16930238,1414,3996,26,2048,0,16960851,1689,11094,26,39512
63601502915.299,0,9,948471,1,0,0,1,-85,1475919,432,24624,57,0,477,1420918,7,4,0,0,574,985004,0,0,0,2048,0,16930238,1414,3996,26,2048,0,16960851,1689,11094,26,39512
63601502915.35,0,9,948471,0,0,0,1,-164,1481480,487,27104,56,0,477,1420918,4,0,1,0,574,985004,0,0,0,2048,0,16938270,1447,4646,26,2048,0,16970435,1717,12238,24,39512
63601502915.408,0,9,948471,0,0,0,1,-164,1481480,487,27104,56,0,477,1420918,4,0,1,0,574,985004,0,0,0,2048,0,16938270,1447,4646,26,2048,0,16970435,1717,12238,24,39512
63601502915.508,0,9,948471,0,0,0,1,-164,1481480,487,27104,56,0,477,1420918,4,0,1,0,574,985004,0,0,0,2048,0,16938270,1447,4646,26,2048,0,16970435,1717,12238,24,39512
63601502915.564,0,9,948471,0,0,0,1,-164,1481480,487,27104,56,0,477,1420918,4,0,1,0,574,985004,0,0,0,2048,0,16938270,1447,4646,26,2048,0,16970435,1717,12238,24,39512
63601502915.625,0,9,948471,0,0,0,1,-164,1481480,487,27104,56,0,477,1420918,4,0,1,0,574,985004,0,0,0,2048,0,16938270,1447,4646,26,2048,0,16970435,1717,12238,24,39512
63601502915.679,0,9,948471,0,0,0,1,-242,1486675,374,21280,56,0,477,1420919,8,7,0,0,574,985004,0,0,0,2048,0,16946404,1472,5504,26,2048,0,16980167,1744,9136,26,39512
63601502915.738,0,9,948471,0,0,0,1,-242,1486675,374,21280,56,0,477,1420919,8,7,0,0,574,985004,0,0,0,2048,0,16946404,1472,5504,26,2048,0,16980167,1744,9136,26,39512
63601502915.782,0,9,948471,0,0,0,1,-242,1486675,374,21280,56,0,477,1420919,8,7,0,0,574,985004,0,0,0,2048,0,16946404,1472,5504,26,2048,0,16980167,1744,9136,26,39512
63601502915.838,0,9,948471,1,0,0,1,-322,1491894,449,26100,58,1,0,1420957,227,3270,15,0,574,985004,0,0,0,2048,0,16955032,1500,6492,26,2048,0,16990448,1774,13356,26,39512
63601502915.937,0,9,948471,1,0,0,1,-322,1491894,449,26100,58,1,0,1420957,227,3270,15,0,574,985004,0,0,0,2048,0,16955032,1500,6492,26,2048,0,16990448,1774,13356,26,39512
63601502915.981,0,9,948471,1,0,0,1,-322,1491894,449,26100,58,1,0,1420957,227,3270,15,0,574,985004,0,0,0,2048,0,16955032,1500,6492,26,2048,0,16990448,1774,13356,26,39512
63601502916.039,0,9,948471,0,0,0,1,-401,1497010,395,21725,55,1,-68,1425064,350,19432,55,0,574,985004,0,0,0,2048,0,16963740,1585,8442,27,2048,0,17000590,1759,9808,24,39512
63601502916.084,0,9,948471,0,0,0,1,-401,1497010,395,21725,55,1,-68,1425064,350,19432,55,0,574,985004,0,0,0,2048,0,16963740,1585,8442,27,2048,0,17000590,1759,9808,24,39512
63601502916.133,0,9,948471,0,0,0,1,-401,1497010,395,21725,55,1,-68,1425064,350,19432,55,0,574,985004,0,0,0,2048,0,16963740,1585,8442,27,2048,0,17000590,1759,9808,24,39512
63601502916.243,0,9,948471,0,0,0,1,-401,1497010,395,21725,55,1,-68,1425064,350,19432,55,0,574,985004,0,0,0,2048,0,16963740,1585,8442,27,2048,0,17000590,1759,9808,24,39512
63601502916.287,0,9,948471,1,0,0,1,-479,1501602,346,19140,55,1,-146,1429075,319,17930,55,0,574,985004,0,0,0,2048,0,16973354,1690,11380,27,2048,0,17010416,1730,12576,24,39512
63601502916.346,0,9,948471,1,0,0,1,-479,1501602,346,19140,55,1,-146,1429075,319,17930,55,0,574,985004,0,0,0,2048,0,16973354,1690,11380,27,2048,0,17010416,1730,12576,24,39512
63601502916.391,0,9,948471,1,0,0,1,-479,1501602,346,19140,55,1,-146,1429075,319,17930,55,0,574,985004,0,0,0,2048,0,16973354,1690,11380,27,2048,0,17010416,1730,12576,24,39512
63601502916.444,0,9,948471,1,0,0,0,-542,1504847,188,3230,17,1,-224,1434081,377,20680,55,0,574,985004,0,0,0,2048,0,16983761,1771,15211,29,2048,0,17020064,1702,8080,24,39512
63601502916.508,0,9,948471,1,0,0,0,-542,1504847,188,3230,17,1,-224,1434081,377,20680,55,0,574,985004,0,0,0,2048,0,16983761,1771,15211,29,2048,0,17020064,1702,8080,24,39512
63601502916.611,0,9,948471,1,0,0,0,-542,1504847,188,3230,17,1,-224,1434081,377,20680,55,0,574,985004,0,0,0,2048,0,16983761,1771,15211,29,2048,0,17020064,1702,8080,24,39512
63601502916.655,0,9,948471,1,0,0,0,-546,1505031,114,342,3,1,-302,1438571,405,22515,57,0,574,985004,0,0,0,2048,0,16995104,1855,21027,29,2048,0,17029287,1659,7408,24,39512
63601502916.71,0,9,948471,1,0,0,0,-546,1505031,114,342,3,1,-302,1438571,405,22515,57,0,574,985004,0,0,0,2048,0,16995104,1855,21027,29,2048,0,17029287,1659,7408,24,39512
63601502916.756,0,9,948471,1,0,0,0,-546,1505031,114,342,3,1,-302,1438571,405,22515,57,0,574,985004,0,0,0,2048,0,16995104,1855,21027,29,2048,0,17029287,1659,7408,24,39512
63601502916.849,0,9,948471,0,0,0,0,-546,1505101,105,309,3,1,-380,1443353,377,21175,56,0,574,985004,0,0,0,2048,0,17007150,1914,26039,29,2048,0,17038179,1646,10028,24,39512
63601502916.915,0,9,948471,0,0,0,0,-546,1505101,105,309,3,1,-380,1443353,377,21175,56,0,574,985004,0,0,0,2048,0,17007150,1914,26039,29,2048,0,17038179,1646,10028,24,39512
63601502916.97,0,9,948471,0,0,0,0,-546,1505101,105,309,3,1,-380,1443353,377,21175,56,0,574,985004,0,0,0,2048,0,17007150,1914,26039,29,2048,0,17038179,1646,10028,24,39512
63601502917.014,0,9,948471,0,0,0,0,-546,1505101,105,309,3,1,-380,1443353,377,21175,56,0,574,985004,0,0,0,2048,0,17007150,1914,26039,29,2048,0,17038179,1646,10028,24,39512
63601502917.072,0,9,948471,0,0,0,0,-546,1505101,105,309,3,1,-380,1443353,377,21175,56,0,574,985004,0,0,0,2048,0,17007150,1914,26039,29,2048,0,17038179,1646,10028,24,39512
63601502917.127,0,9,948471,0,0,0,0,-546,1505157,95,190,2,1,-458,1448395,382,21660,56,0,574,985004,0,0,0,2048,0,17019621,1917,23057,31,2048,0,17046794,1610,5872,24,39512
63601502917.221,0,9,948471,0,0,0,0,-546,1505157,95,190,2,1,-458,1448395,382,21660,56,0,574,985004,0,0,0,2048,0,17019621,1917,23057,31,2048,0,17046794,1610,5872,24,39512
63601502917.275,0,9,948471,0,0,0,0,-546,1505157,95,190,2,1,-458,1448395,382,21660,56,0,574,985004,0,0,0,2048,0,17019621,1917,23057,31,2048,0,17046794,1610,5872,24,39512
63601502917.322,0,9,948471,1,0,0,0,-546,1505196,84,166,2,1,-536,1453018,380,21831,57,0,574,985004,0,0,0,2048,0,17032104,1925,22912,29,2048,0,17055296,1592,8624,23,39512
63601502917.433,0,9,948471,1,0,0,0,-546,1505196,84,166,2,1,-536,1453018,380,21831,57,0,574,985004,0,0,0,2048,0,17032104,1925,22912,29,2048,0,17055296,1592,8624,23,39512
63601502917.477,0,9,948471,1,0,0,0,-546,1505196,84,166,2,1,-536,1453018,380,21831,57,0,574,985004,0,0,0,2048,0,17032104,1925,22912,29,2048,0,17055296,1592,8624,23,39512
63601502917.532,0,9,948471,0,0,0,0,-546,1505224,84,166,1,1,-614,1458156,398,22230,56,0,574,985004,0,0,0,2048,0,17032104,1925,22912,31,2048,0,17055296,1592,8624,24,39512
63601502917.579,0,9,948471,0,0,0,0,-546,1505224,65,68,1,1,-614,1458156,398,22230,56,0,574,985004,0,0,0,2048,0,17044562,1902,26194,31,2048,0,17063570,1574,5008,24,39512
63601502917.631,0,9,948471,0,0,0,0,-546,1505224,65,68,1,1,-614,1458156,398,22230,56,0,574,985004,0,0,0,2048,0,17044562,1902,26194,31,2048,0,17063570,1574,5008,24,39512
63601502917.744,0,9,948471,0,0,0,0,-546,1505224,65,68,1,1,-614,1458156,398,22230,56,0,574,985004,0,0,0,2048,0,17044562,1902,26194,31,2048,0,17063570,1574,5008,24,39512
63601502917.789,0,9,948471,0,0,0,0,-546,1505238,51,45,1,1,-694,1462495,351,19712,56,1,-33,987647,434,24396,57,2048,0,17056884,1894,22158,29,2048,0,17071782,1554,4528,24,43989
63601502917.844,0,9,948471,0,0,0,0,-546,1505238,51,45,1,1,-694,1462495,351,19712,56,1,-33,987647,434,24396,57,2048,0,17056884,1894,22158,29,2048,0,17071782,1554,4528,24,43989
63601502917.899,0,9,948471,0,0,0,0,-546,1505238,51,45,1,1,-694,1462495,351,19712,56,1,-33,987647,434,24396,57,2048,0,17056884,1894,22158,29,2048,0,17071782,1554,4528,24,43989
63601502917.944,0,9,948471,0,0,0,0,-546,1505238,51,45,1,1,-694,1462495,351,19712,56,1,-33,987647,434,24396,57,2048,0,17056884,1894,22158,29,2048,0,17071782,1554,4528,24,43989
63601502917.996,0,9,948471,0,0,0,0,-546,1505247,38,34,1,1,-773,1466148,269,14300,54,1,-111,992831,394,22287,57,2048,0,17068317,1784,18968,29,2048,0,17079914,1556,4528,24,43989
63601502918.098,0,9,948471,0,0,0,0,-546,1505247,38,34,1,1,-773,1466148,269,14300,54,1,-111,992831,394,22287,57,2048,0,17068317,1784,18968,29,2048,0,17079914,1556,4528,24,43989
63601502918.153,0,9,948471,0,0,0,0,-546,1505247,38,34,1,1,-773,1466148,269,14300,54,1,-111,992831,394,22287,57,2048,0,17068317,1784,18968,29,2048,0,17079914,1556,4528,24,43989
63601502918.21,0,9,948471,0,0,0,0,-546,1505254,28,24,1,0,-849,1469737,229,10575,45,1,-188,998297,465,25740,56,2048,0,17078706,1713,13483,27,2048,0,17088022,1554,4528,24,43989
63601502918.254,0,9,948471,0,0,0,0,-546,1505254,28,24,1,0,-849,1469737,229,10575,45,1,-188,998297,465,25740,56,2048,0,17078706,1713,13483,27,2048,0,17088022,1554,4528,24,43989
63601502918.361,0,9,948471,0,0,0,0,-546,1505254,28,24,1,0,-849,1469737,229,10575,45,1,-188,998297,465,25740,56,2048,0,17078706,1713,13483,27,2048,0,17088022,1554,4528,24,43989
63601502918.416,0,9,948471,0,0,0,0,-546,1505258,22,22,1,0,-874,1470145,57,0,0,1,-267,1004263,452,25821,57,2048,0,17088687,1639,11215,26,2048,0,17096313,1554,4528,24,43989
63601502918.452,0,9,948471,0,0,0,0,-546,1505258,22,22,1,0,-874,1470145,57,0,0,1,-267,1004263,452,25821,57,2048,0,17088687,1639,11215,26,2048,0,17096313,1554,4528,24,43989
63601502918.516,0,9,948471,0,0,0,0,-546,1505258,22,22,1,0,-874,1470145,57,0,0,1,-267,1004263,452,25821,57,2048,0,17088687,1639,11215,26,2048,0,17096313,1554,4528,24,43989
63601502918.571,0,9,948471,0,0,0,0,-546,1505258,22,22,1,0,-874,1470145,57,0,0,1,-267,1004263,452,25821,57,2048,0,17088687,1639,11215,26,2048,0,17096313,1554,4528,24,43989
63601502918.675,0,9,948471,0,0,0,0,-546,1505260,18,0,1,0,-874,1470145,36,0,0,1,-343,1009275,339,17628,54,2048,0,17097358,1552,7584,26,2048,0,17104003,1554,2974,24,43989
63601502918.729,0,9,948471,0,0,0,0,-546,1505260,18,0,1,0,-874,1470145,36,0,0,1,-343,1009275,339,17628,54,2048,0,17097358,1552,7584,26,2048,0,17104003,1554,2974,24,43989
